Hawaii Ocean Time-series : 01-May-2022 22:32:31
https://hahana.soest.hawaii.edu/hot/hot-dogs/ppextraction.html

crn, date, stime, etime, itype, depth, chl, l12, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, mg C/m3, 
293, 170523,  525, 1948,  2,  150,  0.146, -9.000,
293, 170523,  525, 1948,  2,  175,  0.078, -9.000,
294, 170620,  445, 1738,  2,    5,  0.043,  5.175,
294, 170620,  445, 1738,  2,   25,  0.054,  7.890,
294, 170620,  445, 1738,  2,   45,  0.074,  6.217,
294, 170620,  445, 1738,  2,   75,  0.136,  6.260,
294, 170620,  445, 1738,  2,  100,  0.186,  5.040,
294, 170620,  445, 1738,  2,  125,  0.173,  2.033,
294, 170620,  445, 1738,  2,  150,  0.103, -9.000,
294, 170620,  445, 1738,  2,  175,  0.067, -9.000,
295, 170808,  455, 1940,  2,    5,  0.103, 10.600,
295, 170808,  455, 1940,  2,   25,  0.094, 11.433,
295, 170808,  455, 1940,  2,   45,  0.129, 10.797,
295, 170808,  455, 1940,  2,   75,  0.148,  4.687,
295, 170808,  455, 1940,  2,  100,  0.213,  4.343,
295, 170808,  455, 1940,  2,  125,  0.081,  0.643,
295, 170808,  455, 1940,  2,  150,  0.040, -9.000,
295, 170808,  455, 1940,  2,  175,  0.024, -9.000,
296, 171007,  522, 1930,  2,    5,  0.068,  6.437,
296, 171007,  522, 1930,  2,   25,  0.072,  6.353,
296, 171007,  522, 1930,  2,   45,  0.080,  5.957,
296, 171007,  522, 1930,  2,   75,  0.070,  2.630,
296, 171007,  522, 1930,  2,  100,  0.146,  1.313,
296, 171007,  522, 1930,  2,  125,  0.169,  0.623,
296, 171007,  522, 1930,  2,  150,  0.076, -9.000,
296, 171007,  522, 1930,  2,  175,  0.021, -9.000,
297, 171108,  422, 1730,  2,    5,  0.108,  7.840,
297, 171108,  422, 1730,  2,   25,  0.106,  7.017,
297, 171108,  422, 1730,  2,   45,  0.112,  6.327,
297, 171108,  422, 1730,  2,   75,  0.217,  4.133,
297, 171108,  422, 1730,  2,  100,  0.254,  2.320,
297, 171108,  422, 1730,  2,  125,  0.124,  0.710,
297, 171108,  422, 1730,  2,  150,  0.023, -9.000,
297, 171108,  422, 1730,  2,  175,  0.008, -9.000,
298, 171212,  500, 1840,  2,    5,  0.112,  6.037,
298, 171212,  500, 1840,  2,   25,  0.118,  5.370,
298, 171212,  500, 1840,  2,   45,  0.190,  4.773,
298, 171212,  500, 1840,  2,   75,  0.184,  1.960,
298, 171212,  500, 1840,  2,  100,  0.181,  1.343,
298, 171212,  500, 1840,  2,  125,  0.108,  0.420,
298, 171212,  500, 1840,  2,  150,  0.037, -9.000,
298, 171212,  500, 1840,  2,  175,  0.009, -9.000,
300, 180225,  436, 1950,  2,    5,  0.116,  4.293,
300, 180225,  436, 1950,  2,   25,  0.107,  2.470,
300, 180225,  436, 1950,  2,   45,  0.104,  1.543,
300, 180225,  436, 1950,  2,   75,  0.249,  1.277,
300, 180225,  436, 1950,  2,  100,  0.343,  0.693,
300, 180225,  436, 1950,  2,  125,  0.282,  0.437,
300, 180225,  436, 1950,  2,  150,  0.229, -9.000,
300, 180225,  436, 1950,  2,  175,  0.030, -9.000,
301, 180418,  455, 1840,  2,    5,  0.072,  7.280,
301, 180418,  455, 1840,  2,   25,  0.083,  6.120,
301, 180418,  455, 1840,  2,   45,  0.095,  4.690,
301, 180418,  455, 1840,  2,   75,  0.127,  2.517,
301, 180418,  455, 1840,  2,  100,  0.152,  1.310,
301, 180418,  455, 1840,  2,  125,  0.245,  0.607,
301, 180418,  455, 1840,  2,  150,  0.170, -9.000,
301, 180418,  455, 1840,  2,  175,  0.049, -9.000,
303, 180626,  541, 1914,  2,    5,  0.059,  6.323,
303, 180626,  541, 1914,  2,   25,  0.060,  7.003,
303, 180626,  541, 1914,  2,   45,  0.056,  6.517,
303, 180626,  541, 1914,  2,   75,  0.116,  4.883,
303, 180626,  541, 1914,  2,  100,  0.150,  2.350,
303, 180626,  541, 1914,  2,  125,  0.176,  1.203,
303, 180626,  541, 1914,  2,  150,  0.143, -9.000,
303, 180626,  541, 1914,  2,  175,  0.044, -9.000,
304, 180724,  530, 1930,  2,    5,  0.068,  7.647,
304, 180724,  530, 1930,  2,   25,  0.064,  7.167,
304, 180724,  530, 1930,  2,   45,  0.089,  6.413,
304, 180724,  530, 1930,  2,   75,  0.157,  4.560,
304, 180724,  530, 1930,  2,  100,  0.202,  2.663,
304, 180724,  530, 1930,  2,  125,  0.120,  0.580,
304, 180724,  530, 1930,  2,  150,  0.057, -9.000,
304, 180724,  530, 1930,  2,  175,  0.024, -9.000,
305, 180910,  428, 1910,  2,    5,  0.052,  6.700,
305, 180910,  428, 1910,  2,   25,  0.055,  6.797,
305, 180910,  428, 1910,  2,   45,  0.085,  6.153,
305, 180910,  428, 1910,  2,   75,  0.144,  3.323,
305, 180910,  428, 1910,  2,  100,  0.236,  1.193,
305, 180910,  428, 1910,  2,  125,  0.081,  0.497,
305, 180910,  428, 1910,  2,  150,  0.053, -9.000,
305, 180910,  428, 1910,  2,  175,  0.039, -9.000,
306, 181012,  511, 1652,  2,    5,  0.088,  8.603,
306, 181012,  511, 1652,  2,   25,  0.101,  7.577,
306, 181012,  511, 1652,  2,   45,  0.110,  5.600,
306, 181012,  511, 1652,  2,   75,  0.198,  1.880,
306, 181012,  511, 1652,  2,  100,  0.219,  0.955,
306, 181012,  511, 1652,  2,  125,  0.072,  0.190,
306, 181012,  511, 1652,  2,  150,  0.029, -9.000,
306, 181012,  511, 1652,  2,  175,  0.015, -9.000,
307, 181116,  445, 2030,  2,    5,  0.103,  6.357,
307, 181116,  445, 2030,  2,   25,  0.106,  5.887,
307, 181116,  445, 2030,  2,   45,  0.105,  3.860,
307, 181116,  445, 2030,  2,   75,  0.196,  2.047,
307, 181116,  445, 2030,  2,  100,  0.216,  0.970,
307, 181116,  445, 2030,  2,  125,  0.165,  0.393,
307, 181116,  445, 2030,  2,  150,  0.027, -9.000,
307, 181116,  445, 2030,  2,  175,  0.006, -9.000,
309, 190115,  441, 1925,  2,    5,  0.111,  7.643,
309, 190115,  441, 1925,  2,   25,  0.114,  7.540,
309, 190115,  441, 1925,  2,   45,  0.140,  5.503,
309, 190115,  441, 1925,  2,   75,  0.215,  2.633,
309, 190115,  441, 1925,  2,  100,  0.204,  1.177,
309, 190115,  441, 1925,  2,  125,  0.117,  0.407,
309, 190115,  441, 1925,  2,  150,  0.038, -9.000,
309, 190115,  441, 1925,  2,  175,  0.020, -9.000,
311, 190502,  444, 1923,  2,    5,  0.078,  5.857,
311, 190502,  444, 1923,  2,   25,  0.079,  5.725,
311, 190502,  444, 1923,  2,   45,  0.088,  4.913,
311, 190502,  444, 1923,  2,   75,  0.097,  2.697,
311, 190502,  444, 1923,  2,  100,  0.142,  1.467,
311, 190502,  444, 1923,  2,  125,  0.214,  0.613,
311, 190502,  444, 1923,  2,  150,  0.311, -9.000,
311, 190502,  444, 1923,  2,  175,  0.136, -9.000,
312, 190611,  532, 1940,  2,    5,  0.059,  7.350,
312, 190611,  532, 1940,  2,   25,  0.059,  7.203,
312, 190611,  532, 1940,  2,   45,  0.079,  7.080,
312, 190611,  532, 1940,  2,   75,  0.121,  4.667,
312, 190611,  532, 1940,  2,  100,  0.146,  1.870,
312, 190611,  532, 1940,  2,  125,  0.212,  1.347,
312, 190611,  532, 1940,  2,  150,  0.046, -9.000,
312, 190611,  532, 1940,  2,  175,  0.021, -9.000,
313, 190701,  424, 1932,  2,    5,  0.069,  8.993,
313, 190701,  424, 1932,  2,   25,  0.073,  8.517,
313, 190701,  424, 1932,  2,   45,  0.102,  8.710,
313, 190701,  424, 1932,  2,   75,  0.197,  5.673,
313, 190701,  424, 1932,  2,  100,  0.257,  3.093,
313, 190701,  424, 1932,  2,  125,  0.128,  0.683,
313, 190701,  424, 1932,  2,  150,  0.078, -9.000,
313, 190701,  424, 1932,  2,  175,  0.046, -9.000,
314, 190802,  431, 1948,  2,    5,  0.086,  8.997,
314, 190802,  431, 1948,  2,   25,  0.081,  8.817,
314, 190802,  431, 1948,  2,   45,  0.082,  8.293,
314, 190802,  431, 1948,  2,   75,  0.139,  3.787,
314, 190802,  431, 1948,  2,  100,  0.172,  1.447,
314, 190802,  431, 1948,  2,  125,  0.206,  0.847,
314, 190802,  431, 1948,  2,  150,  0.061, -9.000,
314, 190802,  431, 1948,  2,  175,  0.021, -9.000,
315, 190904,  423, 1925,  2,    5,  0.060,  9.573,
315, 190904,  423, 1925,  2,   25,  0.066,  8.563,
315, 190904,  423, 1925,  2,   45,  0.107,  9.067,
315, 190904,  423, 1925,  2,   75,  0.125,  3.550,
315, 190904,  423, 1925,  2,  100,  0.206,  1.450,
315, 190904,  423, 1925,  2,  125,  0.231,  0.897,
315, 190904,  423, 1925,  2,  150,  0.067, -9.000,
315, 190904,  423, 1925,  2,  175,  0.044, -9.000,
316, 191017,  505, 1832,  2,    5,  0.116,  9.103,
316, 191017,  505, 1832,  2,   25,  0.115, 11.683,
316, 191017,  505, 1832,  2,   45,  0.102,  7.523,
316, 191017,  505, 1832,  2,   75,  0.153,  3.365,
316, 191017,  505, 1832,  2,  100,  0.239,  1.277,
316, 191017,  505, 1832,  2,  125,  0.077,  0.297,
316, 191017,  505, 1832,  2,  150,  0.028, -9.000,
316, 191017,  505, 1832,  2,  175,  0.016, -9.000,
317, 191219,  424, 1928,  2,    5,  0.092,  6.377,
317, 191219,  424, 1928,  2,   25,  0.069,  6.177,
317, 191219,  424, 1928,  2,   45,  0.111,  5.337,
317, 191219,  424, 1928,  2,   75,  0.111,  3.020,
317, 191219,  424, 1928,  2,  100,  0.282,  3.037,
317, 191219,  424, 1928,  2,  125,  0.169,  0.560,
317, 191219,  424, 1928,  2,  150,  0.035, -9.000,
317, 191219,  424, 1928,  2,  175,  0.013, -9.000,
